station,valid, tmpf ,  tmpc ,  dwpf ,  dwpc
RSP,2016-06-23 18:54,71.06,21.70,64.94,18.30
BWI,2016-06-23 18:54,80.06,26.70,66.92,19.40
DMH,2016-06-23 18:54,82.04,27.80,64.94,18.30
BWI,2016-06-23 18:55,M,M,M,M
BWI,2016-06-23 19:00,M,M,M,M
BWI,2016-06-23 19:05,M,M,M,M
BWI,2016-06-23 19:10,M,M,M,M
RSP,2016-06-23 19:12,73.40,23.00,66.20,19.00
BWI,2016-06-23 19:15,M,M,M,M
BWI,2016-06-23 19:20,M,M,M,M
BWI,2016-06-23 19:25,M,M,M,M
BWI,2016-06-23 19:30,M,M,M,M
BWI,2016-06-23 19:35,M,M,M,M
BWI,2016-06-23 19:40,M,M,M,M
BWI,2016-06-23 19:45,M,M,M,M
BWI,2016-06-23 19:50,M,M,M,M
BWI,2016-06-23 19:54,80.96,27.20,66.02,18.90
RSP,2016-06-23 19:54,73.04,22.80,64.94,18.30
DMH,2016-06-23 19:54,82.04,27.80,64.94,18.30
BWI,2016-06-23 19:55,M,M,M,M
BWI,2016-06-23 20:00,M,M,M,M
RSP,2016-06-23 20:04,73.40,23.00,64.40,18.00
BWI,2016-06-23 20:05,M,M,M,M
BWI,2016-06-23 20:10,M,M,M,M
BWI,2016-06-23 20:15,M,M,M,M
BWI,2016-06-23 20:20,M,M,M,M
BWI,2016-06-23 20:25,M,M,M,M
BWI,2016-06-23 20:30,M,M,M,M
BWI,2016-06-23 20:35,M,M,M,M
BWI,2016-06-23 20:40,M,M,M,M
RSP,2016-06-23 20:42,73.40,23.00,64.40,18.00
BWI,2016-06-23 20:45,M,M,M,M
BWI,2016-06-23 20:50,M,M,M,M
BWI,2016-06-23 20:54,80.06,26.70,66.02,18.90
RSP,2016-06-23 20:54,73.04,22.80,64.94,18.30
DMH,2016-06-23 20:54,82.04,27.80,66.02,18.90
BWI,2016-06-23 20:55,M,M,M,M
BWI,2016-06-23 21:00,M,M,M,M
BWI,2016-06-23 21:05,M,M,M,M
BWI,2016-06-23 21:10,M,M,M,M
BWI,2016-06-23 21:15,M,M,M,M
RSP,2016-06-23 21:17,71.60,22.00,64.40,18.00
BWI,2016-06-23 21:20,M,M,M,M
BWI,2016-06-23 21:25,M,M,M,M
BWI,2016-06-23 21:30,M,M,M,M
BWI,2016-06-23 21:35,M,M,M,M
RSP,2016-06-23 21:36,71.60,22.00,64.40,18.00
BWI,2016-06-23 21:40,M,M,M,M
BWI,2016-06-23 21:45,M,M,M,M
BWI,2016-06-23 21:50,M,M,M,M
BWI,2016-06-23 21:54,78.98,26.10,66.92,19.40
DMH,2016-06-23 21:54,82.04,27.80,66.02,18.90
RSP,2016-06-23 21:54,71.96,22.20,66.02,18.90
BWI,2016-06-23 21:55,M,M,M,M
BWI,2016-06-23 22:00,M,M,M,M
BWI,2016-06-23 22:05,M,M,M,M
RSP,2016-06-23 22:07,71.60,22.00,66.20,19.00
BWI,2016-06-23 22:10,M,M,M,M
BWI,2016-06-23 22:15,M,M,M,M
BWI,2016-06-23 22:20,M,M,M,M
BWI,2016-06-23 22:25,M,M,M,M
BWI,2016-06-23 22:30,M,M,M,M
BWI,2016-06-23 22:35,M,M,M,M
BWI,2016-06-23 22:40,M,M,M,M
BWI,2016-06-23 22:45,M,M,M,M
BWI,2016-06-23 22:50,M,M,M,M
RSP,2016-06-23 22:54,71.06,21.70,66.02,18.90
DMH,2016-06-23 22:54,80.96,27.20,66.92,19.40
BWI,2016-06-23 22:54,78.98,26.10,66.92,19.40
BWI,2016-06-23 22:55,M,M,M,M
BWI,2016-06-23 23:00,M,M,M,M
BWI,2016-06-23 23:05,M,M,M,M
BWI,2016-06-23 23:10,M,M,M,M
BWI,2016-06-23 23:15,M,M,M,M
BWI,2016-06-23 23:20,M,M,M,M
BWI,2016-06-23 23:25,M,M,M,M
BWI,2016-06-23 23:30,M,M,M,M
BWI,2016-06-23 23:35,M,M,M,M
BWI,2016-06-23 23:40,M,M,M,M
BWI,2016-06-23 23:45,M,M,M,M
BWI,2016-06-23 23:50,M,M,M,M
DMH,2016-06-23 23:54,80.06,26.70,66.92,19.40
BWI,2016-06-23 23:54,78.08,25.60,68.00,20.00
RSP,2016-06-23 23:54,71.06,21.70,66.92,19.40
BWI,2016-06-23 23:55,M,M,M,M
BWI,2016-06-24 00:00,M,M,M,M
BWI,2016-06-24 00:05,M,M,M,M
BWI,2016-06-24 00:10,M,M,M,M
BWI,2016-06-24 00:15,M,M,M,M
BWI,2016-06-24 00:20,M,M,M,M
BWI,2016-06-24 00:25,M,M,M,M
BWI,2016-06-24 00:30,M,M,M,M
BWI,2016-06-24 00:35,M,M,M,M
RSP,2016-06-24 00:36,69.80,21.00,66.20,19.00
BWI,2016-06-24 00:40,M,M,M,M
BWI,2016-06-24 00:45,M,M,M,M
BWI,2016-06-24 00:50,M,M,M,M
RSP,2016-06-24 00:54,69.98,21.10,66.92,19.40
BWI,2016-06-24 00:54,75.92,24.40,69.08,20.60
DMH,2016-06-24 00:54,80.06,26.70,66.92,19.40
BWI,2016-06-24 00:55,M,M,M,M
BWI,2016-06-24 01:00,M,M,M,M
BWI,2016-06-24 01:05,M,M,M,M
RSP,2016-06-24 01:10,69.80,21.00,66.20,19.00
BWI,2016-06-24 01:10,M,M,M,M
BWI,2016-06-24 01:15,M,M,M,M
RSP,2016-06-24 01:19,68.00,20.00,66.20,19.00
BWI,2016-06-24 01:20,M,M,M,M
BWI,2016-06-24 01:25,M,M,M,M
BWI,2016-06-24 01:30,M,M,M,M
BWI,2016-06-24 01:35,M,M,M,M
BWI,2016-06-24 01:40,M,M,M,M
RSP,2016-06-24 01:40,66.20,19.00,66.20,19.00
BWI,2016-06-24 01:45,M,M,M,M
BWI,2016-06-24 01:50,M,M,M,M
DMH,2016-06-24 01:54,78.98,26.10,66.92,19.40
BWI,2016-06-24 01:54,75.92,24.40,69.08,20.60
BWI,2016-06-24 01:55,M,M,M,M
BWI,2016-06-24 02:00,M,M,M,M
BWI,2016-06-24 02:05,M,M,M,M
RSP,2016-06-24 02:06,66.20,19.00,64.40,18.00
BWI,2016-06-24 02:10,M,M,M,M
BWI,2016-06-24 02:15,M,M,M,M
BWI,2016-06-24 02:20,M,M,M,M
BWI,2016-06-24 02:25,M,M,M,M
BWI,2016-06-24 02:30,M,M,M,M
RSP,2016-06-24 02:32,66.20,19.00,64.40,18.00
BWI,2016-06-24 02:35,M,M,M,M
BWI,2016-06-24 02:40,M,M,M,M
BWI,2016-06-24 02:45,M,M,M,M
BWI,2016-06-24 02:46,75.92,24.40,69.98,21.10
BWI,2016-06-24 02:50,M,M,M,M
RSP,2016-06-24 02:54,66.92,19.40,64.94,18.30
BWI,2016-06-24 02:54,75.92,24.40,69.98,21.10
DMH,2016-06-24 02:54,78.08,25.60,69.08,20.60
BWI,2016-06-24 02:55,M,M,M,M
BWI,2016-06-24 03:00,M,M,M,M
BWI,2016-06-24 03:05,M,M,M,M
BWI,2016-06-24 03:10,M,M,M,M
BWI,2016-06-24 03:15,M,M,M,M
BWI,2016-06-24 03:20,M,M,M,M
BWI,2016-06-24 03:25,M,M,M,M
BWI,2016-06-24 03:30,M,M,M,M
BWI,2016-06-24 03:32,73.94,23.30,69.98,21.10
BWI,2016-06-24 03:35,M,M,M,M
BWI,2016-06-24 03:37,73.04,22.80,69.08,20.60
BWI,2016-06-24 03:40,M,M,M,M
BWI,2016-06-24 03:42,73.04,22.80,69.98,21.10
BWI,2016-06-24 03:45,M,M,M,M
BWI,2016-06-24 03:50,M,M,M,M
DMH,2016-06-24 03:54,73.04,22.80,69.98,21.10
BWI,2016-06-24 03:54,71.96,22.20,69.98,21.10
RSP,2016-06-24 03:54,66.02,18.90,64.04,17.80
BWI,2016-06-24 03:55,M,M,M,M
BWI,2016-06-24 04:00,M,M,M,M
BWI,2016-06-24 04:05,M,M,M,M
BWI,2016-06-24 04:10,M,M,M,M
BWI,2016-06-24 04:15,M,M,M,M
BWI,2016-06-24 04:20,M,M,M,M
BWI,2016-06-24 04:25,M,M,M,M
BWI,2016-06-24 04:30,M,M,M,M
BWI,2016-06-24 04:35,M,M,M,M
BWI,2016-06-24 04:40,M,M,M,M
BWI,2016-06-24 04:45,M,M,M,M
BWI,2016-06-24 04:50,M,M,M,M
RSP,2016-06-24 04:54,66.02,18.90,64.04,17.80
DMH,2016-06-24 04:54,73.04,22.80,69.98,21.10
BWI,2016-06-24 04:54,71.06,21.70,69.98,21.10
BWI,2016-06-24 04:55,M,M,M,M
BWI,2016-06-24 05:00,M,M,M,M
BWI,2016-06-24 05:05,M,M,M,M
BWI,2016-06-24 05:10,M,M,M,M
BWI,2016-06-24 05:15,M,M,M,M
BWI,2016-06-24 05:20,M,M,M,M
BWI,2016-06-24 05:25,M,M,M,M
BWI,2016-06-24 05:30,M,M,M,M
BWI,2016-06-24 05:35,M,M,M,M
BWI,2016-06-24 05:40,M,M,M,M
BWI,2016-06-24 05:45,M,M,M,M
BWI,2016-06-24 05:50,M,M,M,M
RSP,2016-06-24 05:54,64.94,18.30,62.96,17.20
DMH,2016-06-24 05:54,71.96,22.20,68.00,20.00
BWI,2016-06-24 05:54,71.06,21.70,69.08,20.60
BWI,2016-06-24 05:55,M,M,M,M
BWI,2016-06-24 06:00,M,M,M,M
BWI,2016-06-24 06:05,M,M,M,M
BWI,2016-06-24 06:10,M,M,M,M
BWI,2016-06-24 06:15,M,M,M,M
BWI,2016-06-24 06:20,M,M,M,M
BWI,2016-06-24 06:25,M,M,M,M
BWI,2016-06-24 06:30,M,M,M,M
BWI,2016-06-24 06:35,M,M,M,M
BWI,2016-06-24 06:40,M,M,M,M
BWI,2016-06-24 06:45,M,M,M,M
BWI,2016-06-24 06:50,M,M,M,M
RSP,2016-06-24 06:54,64.94,18.30,62.96,17.20
DMH,2016-06-24 06:54,71.96,22.20,69.08,20.60
BWI,2016-06-24 06:54,69.98,21.10,69.08,20.60
BWI,2016-06-24 06:55,M,M,M,M
BWI,2016-06-24 07:00,M,M,M,M
BWI,2016-06-24 07:05,M,M,M,M
BWI,2016-06-24 07:10,M,M,M,M
BWI,2016-06-24 07:15,M,M,M,M
BWI,2016-06-24 07:20,M,M,M,M
BWI,2016-06-24 07:25,M,M,M,M
BWI,2016-06-24 07:30,M,M,M,M
BWI,2016-06-24 07:35,M,M,M,M
BWI,2016-06-24 07:40,M,M,M,M
BWI,2016-06-24 07:45,M,M,M,M
BWI,2016-06-24 07:50,M,M,M,M
RSP,2016-06-24 07:54,64.94,18.30,62.96,17.20
DMH,2016-06-24 07:54,71.96,22.20,69.08,20.60
BWI,2016-06-24 07:54,71.06,21.70,69.08,20.60
BWI,2016-06-24 07:55,M,M,M,M
BWI,2016-06-24 08:00,M,M,M,M
BWI,2016-06-24 08:05,M,M,M,M
BWI,2016-06-24 08:10,M,M,M,M
BWI,2016-06-24 08:15,M,M,M,M
BWI,2016-06-24 08:20,M,M,M,M
BWI,2016-06-24 08:25,M,M,M,M
BWI,2016-06-24 08:30,M,M,M,M
BWI,2016-06-24 08:35,M,M,M,M
BWI,2016-06-24 08:40,M,M,M,M
BWI,2016-06-24 08:45,M,M,M,M
BWI,2016-06-24 08:50,M,M,M,M
BWI,2016-06-24 08:54,71.06,21.70,69.08,20.60
DMH,2016-06-24 08:54,73.04,22.80,69.08,20.60
RSP,2016-06-24 08:54,64.94,18.30,62.96,17.20
BWI,2016-06-24 08:55,M,M,M,M
BWI,2016-06-24 09:00,M,M,M,M
BWI,2016-06-24 09:05,M,M,M,M
BWI,2016-06-24 09:10,M,M,M,M
BWI,2016-06-24 09:15,M,M,M,M
BWI,2016-06-24 09:20,M,M,M,M
BWI,2016-06-24 09:25,M,M,M,M
BWI,2016-06-24 09:30,M,M,M,M
BWI,2016-06-24 09:35,M,M,M,M
BWI,2016-06-24 09:40,M,M,M,M
BWI,2016-06-24 09:45,M,M,M,M
BWI,2016-06-24 09:49,69.80,21.00,68.00,20.00
BWI,2016-06-24 09:50,M,M,M,M
BWI,2016-06-24 09:54,69.98,21.10,68.00,20.00
DMH,2016-06-24 09:54,71.96,22.20,68.00,20.00
RSP,2016-06-24 09:54,64.94,18.30,62.06,16.70
BWI,2016-06-24 09:55,M,M,M,M
BWI,2016-06-24 10:00,M,M,M,M
BWI,2016-06-24 10:05,M,M,M,M
BWI,2016-06-24 10:10,M,M,M,M
BWI,2016-06-24 10:15,M,M,M,M
BWI,2016-06-24 10:20,M,M,M,M
RSP,2016-06-24 10:21,64.40,18.00,62.60,17.00
BWI,2016-06-24 10:25,M,M,M,M
BWI,2016-06-24 10:30,M,M,M,M
BWI,2016-06-24 10:35,M,M,M,M
RSP,2016-06-24 10:36,64.40,18.00,62.60,17.00
BWI,2016-06-24 10:40,M,M,M,M
BWI,2016-06-24 10:43,69.98,21.10,68.00,20.00
BWI,2016-06-24 10:45,M,M,M,M
BWI,2016-06-24 10:50,M,M,M,M
DMH,2016-06-24 10:54,73.04,22.80,68.00,20.00
BWI,2016-06-24 10:54,71.06,21.70,68.00,20.00
RSP,2016-06-24 10:54,64.94,18.30,62.06,16.70
BWI,2016-06-24 10:55,M,M,M,M
BWI,2016-06-24 11:00,M,M,M,M
BWI,2016-06-24 11:05,M,M,M,M
BWI,2016-06-24 11:10,M,M,M,M
BWI,2016-06-24 11:15,M,M,M,M
RSP,2016-06-24 11:16,64.40,18.00,62.60,17.00
BWI,2016-06-24 11:20,M,M,M,M
BWI,2016-06-24 11:25,M,M,M,M
RSP,2016-06-24 11:30,64.40,18.00,62.60,17.00
BWI,2016-06-24 11:30,M,M,M,M
BWI,2016-06-24 11:34,71.96,22.20,68.00,20.00
BWI,2016-06-24 11:35,M,M,M,M
BWI,2016-06-24 11:40,M,M,M,M
BWI,2016-06-24 11:45,M,M,M,M
BWI,2016-06-24 11:50,M,M,M,M
DMH,2016-06-24 11:54,73.04,22.80,66.92,19.40
RSP,2016-06-24 11:54,64.94,18.30,62.06,16.70
BWI,2016-06-24 11:54,73.04,22.80,68.00,20.00
BWI,2016-06-24 11:55,M,M,M,M
BWI,2016-06-24 12:00,M,M,M,M
BWI,2016-06-24 12:05,M,M,M,M
BWI,2016-06-24 12:10,M,M,M,M
BWI,2016-06-24 12:15,M,M,M,M
BWI,2016-06-24 12:20,M,M,M,M
BWI,2016-06-24 12:25,M,M,M,M
BWI,2016-06-24 12:30,M,M,M,M
BWI,2016-06-24 12:35,M,M,M,M
BWI,2016-06-24 12:40,M,M,M,M
BWI,2016-06-24 12:45,M,M,M,M
BWI,2016-06-24 12:50,M,M,M,M
RSP,2016-06-24 12:54,66.02,18.90,60.98,16.10
DMH,2016-06-24 12:54,73.94,23.30,66.92,19.40
BWI,2016-06-24 12:54,73.04,22.80,68.00,20.00
BWI,2016-06-24 12:55,M,M,M,M
BWI,2016-06-24 13:00,M,M,M,M
BWI,2016-06-24 13:05,M,M,M,M
BWI,2016-06-24 13:10,M,M,M,M
BWI,2016-06-24 13:15,M,M,M,M
BWI,2016-06-24 13:20,M,M,M,M
BWI,2016-06-24 13:25,M,M,M,M
BWI,2016-06-24 13:30,M,M,M,M
BWI,2016-06-24 13:34,75.02,23.90,66.92,19.40
BWI,2016-06-24 13:35,M,M,M,M
BWI,2016-06-24 13:40,M,M,M,M
BWI,2016-06-24 13:45,M,M,M,M
BWI,2016-06-24 13:50,M,M,M,M
BWI,2016-06-24 13:54,75.02,23.90,68.00,20.00
DMH,2016-06-24 13:54,75.02,23.90,68.00,20.00
RSP,2016-06-24 13:54,68.00,20.00,60.98,16.10
BWI,2016-06-24 13:55,M,M,M,M
BWI,2016-06-24 14:00,M,M,M,M
BWI,2016-06-24 14:05,M,M,M,M
BWI,2016-06-24 14:10,M,M,M,M
BWI,2016-06-24 14:15,M,M,M,M
BWI,2016-06-24 14:20,M,M,M,M
BWI,2016-06-24 14:25,M,M,M,M
BWI,2016-06-24 14:30,M,M,M,M
BWI,2016-06-24 14:35,M,M,M,M
BWI,2016-06-24 14:40,M,M,M,M
BWI,2016-06-24 14:45,M,M,M,M
BWI,2016-06-24 14:50,M,M,M,M
DMH,2016-06-24 14:54,78.08,25.60,68.00,20.00
BWI,2016-06-24 14:54,75.02,23.90,68.00,20.00
RSP,2016-06-24 14:54,69.98,21.10,62.96,17.20
BWI,2016-06-24 14:55,M,M,M,M
BWI,2016-06-24 15:00,M,M,M,M
BWI,2016-06-24 15:05,M,M,M,M
BWI,2016-06-24 15:10,M,M,M,M
BWI,2016-06-24 15:15,M,M,M,M
BWI,2016-06-24 15:20,M,M,M,M
BWI,2016-06-24 15:25,M,M,M,M
BWI,2016-06-24 15:30,M,M,M,M
BWI,2016-06-24 15:35,M,M,M,M
RSP,2016-06-24 15:37,71.60,22.00,64.40,18.00
BWI,2016-06-24 15:40,M,M,M,M
BWI,2016-06-24 15:45,M,M,M,M
BWI,2016-06-24 15:50,M,M,M,M
RSP,2016-06-24 15:54,71.96,22.20,64.04,17.80
DMH,2016-06-24 15:54,78.08,25.60,68.00,20.00
BWI,2016-06-24 15:54,75.92,24.40,69.08,20.60
BWI,2016-06-24 15:55,M,M,M,M
BWI,2016-06-24 16:00,M,M,M,M
BWI,2016-06-24 16:05,M,M,M,M
BWI,2016-06-24 16:10,M,M,M,M
RSP,2016-06-24 16:12,71.60,22.00,64.40,18.00
BWI,2016-06-24 16:15,M,M,M,M
BWI,2016-06-24 16:20,M,M,M,M
BWI,2016-06-24 16:25,M,M,M,M
BWI,2016-06-24 16:30,M,M,M,M
BWI,2016-06-24 16:35,M,M,M,M
BWI,2016-06-24 16:40,M,M,M,M
BWI,2016-06-24 16:45,M,M,M,M
BWI,2016-06-24 16:50,M,M,M,M
DMH,2016-06-24 16:54,78.08,25.60,69.08,20.60
BWI,2016-06-24 16:54,78.08,25.60,69.08,20.60
RSP,2016-06-24 16:54,71.96,22.20,64.94,18.30
BWI,2016-06-24 16:55,M,M,M,M
BWI,2016-06-24 17:00,M,M,M,M
RSP,2016-06-24 17:03,71.60,22.00,66.20,19.00
BWI,2016-06-24 17:05,M,M,M,M
BWI,2016-06-24 17:10,M,M,M,M
BWI,2016-06-24 17:15,M,M,M,M
BWI,2016-06-24 17:20,M,M,M,M
BWI,2016-06-24 17:25,M,M,M,M
BWI,2016-06-24 17:30,M,M,M,M
BWI,2016-06-24 17:35,M,M,M,M
BWI,2016-06-24 17:40,M,M,M,M
RSP,2016-06-24 17:40,73.40,23.00,64.40,18.00
BWI,2016-06-24 17:45,M,M,M,M
BWI,2016-06-24 17:50,M,M,M,M
RSP,2016-06-24 17:54,73.94,23.30,64.94,18.30
DMH,2016-06-24 17:54,75.92,24.40,71.06,21.70
BWI,2016-06-24 17:54,78.98,26.10,69.98,21.10
BWI,2016-06-24 17:55,M,M,M,M
BWI,2016-06-24 18:00,M,M,M,M
BWI,2016-06-24 18:05,M,M,M,M
BWI,2016-06-24 18:10,M,M,M,M
RSP,2016-06-24 18:14,73.40,23.00,64.40,18.00
BWI,2016-06-24 18:15,M,M,M,M
BWI,2016-06-24 18:20,M,M,M,M
BWI,2016-06-24 18:25,M,M,M,M
BWI,2016-06-24 18:30,M,M,M,M
BWI,2016-06-24 18:35,M,M,M,M
BWI,2016-06-24 18:40,M,M,M,M
BWI,2016-06-24 18:45,M,M,M,M
BWI,2016-06-24 18:50,M,M,M,M
DMH,2016-06-24 18:54,75.02,23.90,71.06,21.70
RSP,2016-06-24 18:54,75.02,23.90,64.94,18.30
BWI,2016-06-24 18:54,78.08,25.60,69.08,20.60
BWI,2016-06-24 18:55,M,M,M,M
BWI,2016-06-24 19:00,M,M,M,M
BWI,2016-06-24 19:05,M,M,M,M
BWI,2016-06-24 19:10,M,M,M,M
BWI,2016-06-24 19:15,M,M,M,M
BWI,2016-06-24 19:20,M,M,M,M
BWI,2016-06-24 19:25,M,M,M,M
BWI,2016-06-24 19:30,M,M,M,M
RSP,2016-06-24 19:33,75.20,24.00,64.40,18.00
BWI,2016-06-24 19:35,M,M,M,M
BWI,2016-06-24 19:40,M,M,M,M
BWI,2016-06-24 19:45,M,M,M,M
BWI,2016-06-24 19:50,M,M,M,M
DMH,2016-06-24 19:54,78.08,25.60,71.06,21.70
RSP,2016-06-24 19:54,75.92,24.40,64.94,18.30
BWI,2016-06-24 19:54,78.08,25.60,71.96,22.20
BWI,2016-06-24 19:55,M,M,M,M
BWI,2016-06-24 20:00,M,M,M,M
BWI,2016-06-24 20:05,M,M,M,M
BWI,2016-06-24 20:10,M,M,M,M
BWI,2016-06-24 20:15,M,M,M,M
BWI,2016-06-24 20:20,M,M,M,M
BWI,2016-06-24 20:25,M,M,M,M
BWI,2016-06-24 20:30,M,M,M,M
BWI,2016-06-24 20:35,M,M,M,M
BWI,2016-06-24 20:40,M,M,M,M
BWI,2016-06-24 20:45,M,M,M,M
BWI,2016-06-24 20:50,M,M,M,M
DMH,2016-06-24 20:54,78.08,25.60,68.00,20.00
BWI,2016-06-24 20:54,78.08,25.60,68.00,20.00
RSP,2016-06-24 20:54,77.00,25.00,64.94,18.30
BWI,2016-06-24 20:55,M,M,M,M
BWI,2016-06-24 21:00,M,M,M,M
BWI,2016-06-24 21:05,M,M,M,M
BWI,2016-06-24 21:10,M,M,M,M
BWI,2016-06-24 21:15,M,M,M,M
BWI,2016-06-24 21:17,78.08,25.60,69.08,20.60
BWI,2016-06-24 21:20,M,M,M,M
BWI,2016-06-24 21:25,M,M,M,M
BWI,2016-06-24 21:30,M,M,M,M
BWI,2016-06-24 21:35,M,M,M,M
BWI,2016-06-24 21:40,M,M,M,M
BWI,2016-06-24 21:45,M,M,M,M
BWI,2016-06-24 21:50,M,M,M,M
DMH,2016-06-24 21:54,75.02,23.90,66.92,19.40
BWI,2016-06-24 21:54,75.92,24.40,68.00,20.00
RSP,2016-06-24 21:54,75.02,23.90,64.04,17.80
BWI,2016-06-24 21:55,M,M,M,M
BWI,2016-06-24 22:00,M,M,M,M
BWI,2016-06-24 22:05,M,M,M,M
BWI,2016-06-24 22:10,M,M,M,M
BWI,2016-06-24 22:15,M,M,M,M
BWI,2016-06-24 22:20,M,M,M,M
BWI,2016-06-24 22:25,M,M,M,M
BWI,2016-06-24 22:30,M,M,M,M
BWI,2016-06-24 22:35,M,M,M,M
BWI,2016-06-24 22:40,M,M,M,M
BWI,2016-06-24 22:45,M,M,M,M
BWI,2016-06-24 22:50,M,M,M,M
RSP,2016-06-24 22:54,71.96,22.20,64.94,18.30
DMH,2016-06-24 22:54,73.94,23.30,66.92,19.40
BWI,2016-06-24 22:54,73.94,23.30,69.08,20.60
BWI,2016-06-24 22:55,M,M,M,M
BWI,2016-06-24 23:00,M,M,M,M
BWI,2016-06-24 23:05,M,M,M,M
RSP,2016-06-24 23:06,71.60,22.00,62.60,17.00
BWI,2016-06-24 23:10,M,M,M,M
BWI,2016-06-24 23:15,M,M,M,M
RSP,2016-06-24 23:15,69.80,21.00,62.60,17.00
BWI,2016-06-24 23:20,M,M,M,M
BWI,2016-06-24 23:25,M,M,M,M
BWI,2016-06-24 23:30,M,M,M,M
BWI,2016-06-24 23:35,M,M,M,M
BWI,2016-06-24 23:40,M,M,M,M
BWI,2016-06-24 23:45,M,M,M,M
BWI,2016-06-24 23:50,M,M,M,M
BWI,2016-06-24 23:54,71.96,22.20,68.00,20.00
RSP,2016-06-24 23:54,68.00,20.00,62.96,17.20
DMH,2016-06-24 23:54,73.94,23.30,66.92,19.40
BWI,2016-06-24 23:55,M,M,M,M
BWI,2016-06-25 00:00,M,M,M,M
BWI,2016-06-25 00:05,M,M,M,M
BWI,2016-06-25 00:10,M,M,M,M
BWI,2016-06-25 00:15,M,M,M,M
BWI,2016-06-25 00:20,M,M,M,M
BWI,2016-06-25 00:25,M,M,M,M
BWI,2016-06-25 00:30,M,M,M,M
BWI,2016-06-25 00:35,M,M,M,M
RSP,2016-06-25 00:37,66.20,19.00,64.40,18.00
BWI,2016-06-25 00:40,M,M,M,M
BWI,2016-06-25 00:45,M,M,M,M
BWI,2016-06-25 00:50,M,M,M,M
BWI,2016-06-25 00:51,73.40,23.00,68.00,20.00
RSP,2016-06-25 00:54,66.02,18.90,64.04,17.80
DMH,2016-06-25 00:54,73.04,22.80,66.02,18.90
BWI,2016-06-25 00:54,73.04,22.80,68.00,20.00
BWI,2016-06-25 00:55,M,M,M,M
BWI,2016-06-25 01:00,M,M,M,M
BWI,2016-06-25 01:05,M,M,M,M
RSP,2016-06-25 01:05,66.20,19.00,64.40,18.00
BWI,2016-06-25 01:10,M,M,M,M
BWI,2016-06-25 01:15,M,M,M,M
BWI,2016-06-25 01:20,M,M,M,M
BWI,2016-06-25 01:25,M,M,M,M
BWI,2016-06-25 01:30,M,M,M,M
BWI,2016-06-25 01:35,M,M,M,M
BWI,2016-06-25 01:40,M,M,M,M
BWI,2016-06-25 01:45,M,M,M,M
BWI,2016-06-25 01:50,M,M,M,M
BWI,2016-06-25 01:54,71.96,22.20,66.02,18.90
RSP,2016-06-25 01:54,66.02,18.90,62.96,17.20
DMH,2016-06-25 01:54,73.04,22.80,64.94,18.30
BWI,2016-06-25 01:55,M,M,M,M
BWI,2016-06-25 02:00,M,M,M,M
BWI,2016-06-25 02:05,M,M,M,M
BWI,2016-06-25 02:10,M,M,M,M
RSP,2016-06-25 02:14,66.20,19.00,64.40,18.00
BWI,2016-06-25 02:15,M,M,M,M
BWI,2016-06-25 02:20,M,M,M,M
BWI,2016-06-25 02:22,71.96,22.20,64.94,18.30
BWI,2016-06-25 02:25,M,M,M,M
BWI,2016-06-25 02:30,M,M,M,M
BWI,2016-06-25 02:35,M,M,M,M
BWI,2016-06-25 02:40,M,M,M,M
BWI,2016-06-25 02:45,M,M,M,M
BWI,2016-06-25 02:50,M,M,M,M
DMH,2016-06-25 02:54,71.96,22.20,64.04,17.80
BWI,2016-06-25 02:54,71.06,21.70,66.02,18.90
RSP,2016-06-25 02:54,66.02,18.90,64.04,17.80
BWI,2016-06-25 02:55,M,M,M,M
BWI,2016-06-25 03:00,M,M,M,M
BWI,2016-06-25 03:05,M,M,M,M
BWI,2016-06-25 03:10,M,M,M,M
BWI,2016-06-25 03:15,M,M,M,M
BWI,2016-06-25 03:20,M,M,M,M
BWI,2016-06-25 03:25,M,M,M,M
BWI,2016-06-25 03:30,M,M,M,M
BWI,2016-06-25 03:35,M,M,M,M
BWI,2016-06-25 03:40,M,M,M,M
BWI,2016-06-25 03:45,M,M,M,M
BWI,2016-06-25 03:50,M,M,M,M
DMH,2016-06-25 03:54,71.96,22.20,64.94,18.30
RSP,2016-06-25 03:54,66.02,18.90,64.04,17.80
BWI,2016-06-25 03:54,71.06,21.70,64.04,17.80
BWI,2016-06-25 03:55,M,M,M,M
BWI,2016-06-25 04:00,M,M,M,M
BWI,2016-06-25 04:05,M,M,M,M
RSP,2016-06-25 04:06,64.40,18.00,64.40,18.00
BWI,2016-06-25 04:10,M,M,M,M
RSP,2016-06-25 04:13,64.40,18.00,64.40,18.00
BWI,2016-06-25 04:15,M,M,M,M
BWI,2016-06-25 04:20,M,M,M,M
RSP,2016-06-25 04:20,64.40,18.00,64.40,18.00
BWI,2016-06-25 04:25,M,M,M,M
BWI,2016-06-25 04:30,M,M,M,M
BWI,2016-06-25 04:35,M,M,M,M
BWI,2016-06-25 04:40,M,M,M,M
BWI,2016-06-25 04:45,M,M,M,M
BWI,2016-06-25 04:50,M,M,M,M
RSP,2016-06-25 04:54,64.94,18.30,62.96,17.20
BWI,2016-06-25 04:54,71.06,21.70,64.04,17.80
DMH,2016-06-25 04:54,71.96,22.20,64.04,17.80
BWI,2016-06-25 04:55,M,M,M,M
BWI,2016-06-25 05:00,M,M,M,M
BWI,2016-06-25 05:05,M,M,M,M
