variable,,T2,T2,TSK,TSK
stat,,mean,std,mean,std
domain,time,,,,
d02,2016-08-02 16:00:00,300.0508728027344,0.16382043063640594,305.8460998535156,0.8053436279296875
d02,2016-08-03 06:00:00,289.0539855957031,0.8125738501548767,289.4140930175781,1.0288074016571045
d02,2016-08-03 16:00:00,300.5234375,0.15414494276046753,306.3060302734375,0.7813014388084412
d02,2016-08-04 06:00:00,287.7969055175781,1.1049782037734985,288.2921142578125,1.297503113746643
d02,2016-08-04 16:00:00,300.7938232421875,0.16649547219276428,306.7603759765625,0.8497764468193054
d02,2016-08-05 06:00:00,289.733642578125,0.22593651711940765,290.5434875488281,0.268815279006958
d02,2016-08-05 16:00:00,302.4706115722656,0.2802991569042206,306.8425598144531,0.6616915464401245
d02,2016-08-06 06:00:00,293.431396484375,0.9566301107406616,293.8033752441406,1.0732477903366089
d02,2016-08-06 16:00:00,309.277587890625,0.3465176224708557,313.8542175292969,1.0187934637069702
d02,2016-08-07 06:00:00,293.3907470703125,0.810666561126709,293.1297607421875,1.0935297012329102
d02,2016-08-07 16:00:00,306.9107360839844,0.34760382771492004,311.5662536621094,1.218145489692688
