,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX
2016-05-30 05:00:00,293.19519043,0.0,0.0,416.74822998,420.800720215,2.34235358238,9.81453037262,15.9984273911
2016-05-30 06:00:00,293.190612793,0.0,0.0,416.745391846,420.245605469,2.10812497139,7.69401216507,13.2935247421
2016-05-30 07:00:00,293.178863525,0.0,0.0,417.030700684,420.054504395,1.94874119759,6.2455163002,11.05991745
2016-05-30 08:00:00,293.130187988,0.0,0.0,416.957489014,419.524963379,1.82027876377,5.13063335419,9.38297367096
2016-05-30 09:00:00,293.09552002,0.0,0.0,416.881958008,419.103485107,1.64781272411,4.04384183884,7.80787992477
2016-05-30 10:00:00,293.054443359,4.01197957993,0.818859040737,416.637207031,418.660583496,2.24242544174,4.71716070175,6.021068573
2016-05-30 11:00:00,293.204315186,45.5451431274,9.29592227936,416.227844238,421.374572754,11.6497955322,18.4847831726,-0.335420072079
2016-05-30 12:00:00,293.497253418,90.6045227051,18.4926967621,416.548065186,425.937042236,22.6281700134,32.3371429443,-7.42963504791
2016-05-30 13:00:00,294.028045654,117.42023468,23.9658756256,418.395355225,430.521392822,31.9116210938,35.5747146606,-13.6765480042
2016-05-30 14:00:00,294.625305176,160.814651489,32.8228378296,420.009155273,434.143768311,48.0969429016,44.8685493469,-19.6977787018
2016-05-30 15:00:00,296.264190674,401.254669189,81.8974838257,424.816619873,449.687652588,123.483703613,119.424346924,-46.5165214539
2016-05-30 16:00:00,297.655029297,313.426879883,63.9715042114,432.528686523,467.04864502,106.880706787,76.9378433228,-41.886013031
2016-05-30 17:00:00,298.899353027,398.075317383,81.2485656738,436.413757324,491.734191895,162.635620117,83.7576065063,-43.8211212158
2016-05-30 18:00:00,300.478607178,865.136108398,176.577270508,413.107635498,488.521270752,335.492004395,211.498062134,-69.7536468506
2016-05-30 19:00:00,300.678497314,874.437011719,178.475601196,393.541412354,483.893218994,341.157073975,207.499588013,-59.1766204834
2016-05-30 20:00:00,300.327911377,745.003662109,152.057800293,393.387542725,478.002929688,293.819244385,170.911453247,-45.7393531799
2016-05-30 21:00:00,299.449676514,577.192626953,117.806999207,390.907714844,468.620910645,218.231231689,135.832092285,-29.610414505
