,T2,SWDNB,SWUPB,LWDNB,LWUPB,LH,HFX,GRDFLX,TSK,QVAPOR,net_lw,r_net
2016-05-30 07:00:00,20.9436584473,72.8390274048,10.5053720474,418.102600098,426.346191406,27.6255168915,20.6259307861,-4.65790319443,294.800506592,0.0150524666533,-8.24359130859,54.0900640488
2016-05-30 08:00:00,22.5306945801,251.457092285,36.2669677734,401.458099365,437.337860107,101.644332886,54.3977394104,-20.4290390015,297.307342529,0.0153367491439,-35.8797607422,179.31036377
2016-05-30 09:00:00,24.3653808594,415.358459473,59.9060020447,414.363372803,459.604888916,172.443481445,100.638061523,-38.1785621643,300.468078613,0.0160610545427,-45.2415161133,310.210941315
2016-05-30 10:00:00,24.646081543,139.692016602,20.1473941803,431.407989502,446.683135986,83.2035980225,2.69860720634,-19.5396595001,297.871765137,0.0157897844911,-15.2751464844,104.269475937
2016-05-30 11:00:00,26.1834960938,844.130371094,121.74659729,392.557220459,476.012084961,367.20489502,206.574249268,-57.9470405579,304.487915039,0.0162197891623,-83.454864502,638.928909302
2016-05-30 12:00:00,26.790826416,935.546325684,134.931243896,389.860137939,463.063812256,486.592895508,165.405181885,-56.0087814331,304.599121094,0.016112787649,-73.2036743164,727.411407471
2016-05-30 13:00:00,24.3496948242,122.149864197,17.6173381805,426.495422363,471.489257812,89.0656738281,-5.13741350174,-4.68937015533,297.354095459,0.016748778522,-44.9938354492,59.538690567
2016-05-30 14:00:00,23.3836303711,35.541847229,5.12610149384,429.48815918,466.588806152,36.58020401,-7.72000074387,4.76285266876,296.198547363,0.0163386482745,-37.1006469727,-6.68490123749
2016-05-30 15:00:00,24.3530822754,185.471801758,26.7500858307,428.286529541,436.479034424,166.234542847,-19.8833999634,-0.226240679622,297.009613037,0.0153079675511,-8.19250488281,150.529211044
2016-05-30 16:00:00,23.0517822266,176.007568359,25.3850841522,409.44934082,429.975036621,122.553886414,6.26922941208,4.63983774185,296.383148193,0.0151073252782,-20.5256958008,130.096788406
2016-05-30 17:00:00,23.4932495117,202.559875488,29.2146549225,403.816680908,441.137390137,127.407745361,10.5235233307,-0.631474614143,296.958007812,0.015196188353,-37.3207092285,136.024511337
2016-05-30 18:00:00,24.1490112305,158.433456421,22.8504180908,414.619506836,436.578399658,116.423812866,-8.55553340912,-2.48837256432,297.054290771,0.01545285061,-21.9588928223,113.624145508
2016-05-30 19:00:00,24.3767333984,64.2134628296,9.26132965088,421.032318115,444.101745605,36.9739761353,-5.68694543839,-3.90894985199,297.149993896,0.0160020589828,-23.0694274902,31.8827056885
2016-05-30 20:00:00,22.807611084,17.5845298767,2.53616786003,406.425323486,429.693878174,3.69295167923,-1.13971483707,9.16656208038,295.017120361,0.0143916262314,-23.2685546875,-8.22019267082
2016-05-30 21:00:00,21.8724609375,0.0,0.0,385.585418701,422.112243652,-4.4679517746,-8.31108283997,18.7085189819,293.222930908,0.0151165639982,-36.5268249512,-36.5268249512
2016-05-30 22:00:00,21.3714538574,0.0,0.0,395.910400391,420.584594727,-2.72820806503,-6.85018587112,13.7557525635,293.501586914,0.0151773840189,-24.6741943359,-24.6741943359
